1961.0000 -2265.1083
1961.0833 -1552.1083
1961.1667 -1664.1083
1961.2500 -1046.1083
1961.3333 481.8917
1961.4167 1643.8917
1961.5000 1970.8917
1961.5833 1769.8917
1961.6667 1575.8917
1961.7500 369.8917
1961.8333 -948.1083
1961.9167 -1253.1083
1962.0000 -1471.1083
1962.0833 -1802.1083
1962.1667 -1454.1083
1962.2500 -267.1083
1962.3333 778.8917
1962.4167 1365.8917
1962.5000 1995.8917
1962.5833 1917.8917
1962.6667 1217.8917
1962.7500 316.8917
1962.8333 -1065.1083
1962.9167 -1713.1083
1963.0000 -1536.1083
1963.0833 -1329.1083
1963.1667 -981.1083
1963.2500 -516.1083
1963.3333 238.8917
1963.4167 1468.8917
1963.5000 2206.8917
1963.5833 2001.8917
1963.6667 1343.8917
1963.7500 12.8917
1963.8333 -1026.1083
1963.9167 -1414.1083
1964.0000 -1549.1083
1964.0833 -917.1083
1964.1667 -1427.1083
1964.2500 -659.1083
1964.3333 707.8917
1964.4167 1789.8917
1964.5000 2162.8917
1964.5833 1982.8917
1964.6667 1305.8917
1964.7500 128.8917
1964.8333 -1266.1083
1964.9167 -1655.1083
1965.0000 -2010.1083
1965.0833 -2092.1083
1965.1667 -1307.1083
1965.2500 -439.1083
1965.3333 401.8917
1965.4167 1590.8917
1965.5000 2312.8917
1965.5833 2237.8917
1965.6667 1629.8917
1965.7500 278.8917
1965.8333 -927.1083
1965.9167 -1841.1083
1966.0000 -2258.1083
1966.0833 -2523.1083
1966.1667 -2011.1083
1966.2500 -1023.1083
1966.3333 705.8917
1966.4167 1653.8917
1966.5000 1965.8917
1966.5833 2117.8917
1966.6667 1420.8917
1966.7500 269.8917
1966.8333 -959.1083
1966.9167 -1393.1083
1967.0000 -2037.1083
1967.0833 -1861.1083
1967.1667 -1286.1083
1967.2500 -428.1083
1967.3333 724.8917
1967.4167 1672.8917
1967.5000 1941.8917
1967.5833 1918.8917
1967.6667 1632.8917
1967.7500 672.8917
1967.8333 -665.1083
1967.9167 -1522.1083
1968.0000 -1680.1083
1968.0833 -1158.1083
1968.1667 -742.1083
1968.2500 -108.1083
1968.3333 755.8917
1968.4167 1787.8917
1968.5000 2208.8917
1968.5833 2138.8917
1968.6667 1517.8917
1968.7500 260.8917
1968.8333 -1624.1083
1968.9167 -1855.1083
1969.0000 -1695.1083
1969.0833 -2298.1083
1969.1667 -1409.1083
1969.2500 -694.1083
1969.3333 590.8917
1969.4167 1696.8917
1969.5000 2163.8917
1969.5833 2204.8917
1969.6667 1362.8917
1969.7500 -128.1083
1969.8333 -1400.1083
1969.9167 -1359.1083
1970.0000 -1575.1083
1970.0833 -2135.1083
1970.1667 -1338.1083
1970.2500 -995.1083
1970.3333 516.8917
1970.4167 1616.8917
1970.5000 2202.8917
1970.5833 1925.8917
1970.6667 1523.8917
1970.7500 160.8917
1970.8333 -1231.1083
1970.9167 -1583.1083
1971.0000 -1793.1083
1971.0833 -1705.1083
1971.1667 -1258.1083
1971.2500 -789.1083
1971.3333 800.8917
1971.4167 1713.8917
1971.5000 2250.8917
1971.5833 2340.8917
1971.6667 1770.8917
1971.7500 300.8917
1971.8333 -629.1083
1971.9167 -1209.1083
1972.0000 -2209.1083
1972.0833 -1389.1083
1972.1667 -1139.1083
1972.2500 -79.1083
1972.3333 830.8917
1972.4167 1430.8917
1972.5000 2280.8917
1972.5833 1830.8917
1972.6667 1380.8917
1972.7500 400.8917
1972.8333 -1539.1083
1972.9167 -1539.1083
1973.0000 -1524.1083
1973.0833 -1722.1083
1973.1667 -1193.1083
1973.2500 -656.1083
1973.3333 623.8917
1973.4167 1684.8917
1973.5000 2223.8917
1973.5833 2001.8917
1973.6667 1462.8917
1973.7500 120.8917
1973.8333 -1405.1083
1973.9167 -1737.1083
1974.0000 -1951.1083
1974.0833 -2170.1083
1974.1667 -963.1083
1974.2500 -447.1083
1974.3333 741.8917
1974.4167 1660.8917
1974.5000 2232.8917
1974.5833 2090.8917
1974.6667 1431.8917
1974.7500 -166.1083
1974.8333 -1309.1083
1974.9167 -1682.1083
1975.0000 -1427.1083
1975.0833 -1250.1083
1975.1667 -863.1083
1975.2500 -235.1083
1975.3333 763.8917
1975.4167 1656.8917
1975.5000 1847.8917
1975.5833 1863.8917
1975.6667 1444.8917
1975.7500 392.8917
1975.8333 -877.1083
1975.9167 -967.1083
1976.0000 -1849.1083
1976.0833 -1945.1083
1976.1667 -1280.1083
1976.2500 -159.1083
1976.3333 589.8917
1976.4167 1708.8917
1976.5000 2051.8917
1976.5833 1902.8917
1976.6667 1526.8917
1976.7500 -87.1083
1976.8333 -1069.1083
1976.9167 -1983.1083
1977.0000 -1721.1083
1977.0833 -1969.1083
1977.1667 -1719.1083
1977.2500 -147.1083
1977.3333 1040.8917
1977.4167 1828.8917
1977.5000 2107.8917
1977.5833 1953.8917
1977.6667 1347.8917
1977.7500 -302.1083
1977.8333 -1512.1083
1977.9167 -1813.1083
1978.0000 -2432.1083
1978.0833 -1593.1083
1978.1667 -1198.1083
1978.2500 -733.1083
1978.3333 279.8917
1978.4167 1543.8917
1978.5000 1839.8917
1978.5833 2070.8917
1978.6667 1408.8917
1978.7500 261.8917
1978.8333 -576.1083
1978.9167 -1606.1083
1979.0000 -2242.1083
1979.0833 -2495.1083
1979.1667 -2102.1083
1979.2500 -991.1083
1979.3333 597.8917
1979.4167 1348.8917
1979.5000 1961.8917
1979.5833 1724.8917
1979.6667 1265.8917
1979.7500 -175.1083
1979.8333 -1579.1083
1979.9167 -1197.1083
1980.0000 -2027.1083
1980.0833 -1619.1083
1980.1667 -1647.1083
1980.2500 -1113.1083
1980.3333 571.8917
1980.4167 1795.8917
1980.5000 2090.8917
1980.5833 2345.8917
1980.6667 1679.8917
1980.7500 367.8917
1980.8333 -1505.1083
1980.9167 -1234.1083
1981.0000 -894.1083
1981.0833 -1563.1083
1981.1667 -1380.1083
1981.2500 -258.1083
1981.3333 840.8917
1981.4167 1910.8917
1981.5000 2119.8917
1981.5833 2082.8917
1981.6667 1349.8917
1981.7500 254.8917
1981.8333 -718.1083
1981.9167 -1491.1083
1982.0000 -2226.1083
1982.0833 -1125.1083
1982.1667 -1767.1083
1982.2500 -388.1083
1982.3333 345.8917
1982.4167 1453.8917
1982.5000 2040.8917
1982.5833 2024.8917
1982.6667 1600.8917
1982.7500 -41.1083
1982.8333 -1642.1083
1982.9167 -1920.1083
1983.0000 -1734.1083
1983.0833 -1577.1083
1983.1667 -1344.1083
1983.2500 -912.1083
1983.3333 742.8917
1983.4167 1828.8917
1983.5000 2155.8917
1983.5833 2441.8917
1983.6667 1630.8917
1983.7500 186.8917
1983.8333 -656.1083
1983.9167 -1366.1083
1984.0000 -1278.1083
1984.0833 -1876.1083
1984.1667 -1240.1083
1984.2500 -574.1083
1984.3333 789.8917
1984.4167 1473.8917
1984.5000 1858.8917
1984.5833 1802.8917
1984.6667 1180.8917
1984.7500 106.8917
1984.8333 -1174.1083
1984.9167 -1607.1083
1985.0000 -2229.1083
1985.0833 -1441.1083
1985.1667 -1416.1083
1985.2500 -748.1083
1985.3333 465.8917
1985.4167 1538.8917
1985.5000 1827.8917
1985.5833 1908.8917
1985.6667 1615.8917
1985.7500 99.8917
1985.8333 -656.1083
1985.9167 -1427.1083
1986.0000 -2264.1083
1986.0833 -1414.1083
1986.1667 -1213.1083
1986.2500 -483.1083
1986.3333 587.8917
1986.4167 1800.8917
1986.5000 1871.8917
1986.5833 1938.8917
1986.6667 1347.8917
1986.7500 366.8917
1986.8333 -1189.1083
1986.9167 -1588.1083
1987.0000 -2193.1083
1987.0833 -1888.1083
1987.1667 -1577.1083
1987.2500 -839.1083
1987.3333 355.8917
1987.4167 1585.8917
1987.5000 1950.8917
1987.5833 2021.8917
1987.6667 1398.8917
1987.7500 112.8917
1987.8333 -1343.1083
1987.9167 -2079.1083
1988.0000 -1722.1083
1988.0833 -1556.1083
1988.1667 -1088.1083
1988.2500 -283.1083
1988.3333 567.8917
1988.4167 1630.8917
1988.5000 2370.8917
1988.5833 1921.8917
1988.6667 1664.8917
1988.7500 451.8917
1988.8333 -828.1083
1988.9167 -956.1083
1989.0000 -1559.1083
1989.0833 -902.1083
1989.1667 -697.1083
1989.2500 -697.1083
1989.3333 508.8917
1989.4167 1647.8917
1989.5000 2084.8917
1989.5833 2007.8917
1989.6667 1409.8917
1989.7500 -84.1083
1989.8333 -1170.1083
1989.9167 -1135.1083
1990.0000 -2118.1083
1990.0833 -1567.1083
1990.1667 -266.1083
1990.2500 -48.1083
1990.3333 1428.8917
1990.4167 2010.8917
1990.5000 2014.8917
1990.5833 2315.8917
1990.6667 1495.8917
1990.7500 355.8917
1990.8333 -1449.1083
1990.9167 -1571.1083
1991.0000 -1635.1083
1991.0833 -1700.1083
1991.1667 -1581.1083
1991.2500 -273.1083
1991.3333 764.8917
1991.4167 1494.8917
1991.5000 2426.8917
1991.5833 2382.8917
1991.6667 1591.8917
1991.7500 173.8917
1991.8333 -1029.1083
1991.9167 -1114.1083
1992.0000 -1576.1083
1992.0833 -1548.1083
1992.1667 -1188.1083
1992.2500 -703.1083
1992.3333 769.8917
1992.4167 1567.8917
1992.5000 2137.8917
1992.5833 1903.8917
1992.6667 1339.8917
1992.7500 -25.1083
1992.8333 -1621.1083
1992.9167 -1136.1083
1993.0000 -1500.1083
1993.0833 -1380.1083
1993.1667 -946.1083
1993.2500 -358.1083
1993.3333 816.8917
1993.4167 1751.8917
1993.5000 2151.8917
1993.5833 1906.8917
1993.6667 1469.8917
1993.7500 80.8917
1993.8333 -1175.1083
1993.9167 -2092.1083
1994.0000 -2057.1083
1994.0833 -1696.1083
1994.1667 -1129.1083
1994.2500 -692.1083
1994.3333 1003.8917
1994.4167 1603.8917
1994.5000 2197.8917
1994.5833 1966.8917
1994.6667 1658.8917
1994.7500 519.8917
1994.8333 -942.1083
1994.9167 -1373.1083
1995.0000 -1824.1083
1995.0833 -842.1083
1995.1667 -1412.1083
1995.2500 -816.1083
1995.3333 593.8917
1995.4167 2025.8917
1995.5000 2269.8917
1995.5833 2354.8917
1995.6667 1575.8917
1995.7500 447.8917
1995.8333 -989.1083
1995.9167 -1224.1083
1996.0000 -1952.1083
1996.0833 -1445.1083
1996.1667 -1470.1083
1996.2500 -573.1083
1996.3333 461.8917
1996.4167 1220.8917
1996.5000 1914.8917
1996.5833 1973.8917
1996.6667 1180.8917
1996.7500 166.8917
1996.8333 -907.1083
1996.9167 -1955.1083
1997.0000 -1351.1083
1997.0833 -1586.1083
1997.1667 -1557.1083
1997.2500 -48.1083
1997.3333 582.8917
1997.4167 1725.8917
1997.5000 2207.8917
1997.5833 2119.8917
1997.6667 1414.8917
1997.7500 735.8917
1997.8333 -1363.1083
1997.9167 -1806.1083
1998.0000 -1725.1083
1998.0833 -1644.1083
1998.1667 -1559.1083
1998.2500 -751.1083
1998.3333 464.8917
1998.4167 1522.8917
1998.5000 2144.8917
1998.5833 2017.8917
1998.6667 1338.8917
1998.7500 -236.1083
1998.8333 -1380.1083
1998.9167 -1747.1083
1999.0000 -2003.1083
1999.0833 -1829.1083
1999.1667 -2053.1083
1999.2500 -1050.1083
1999.3333 677.8917
1999.4167 1976.8917
1999.5000 2262.8917
1999.5833 2192.8917
1999.6667 1431.8917
1999.7500 30.8917
1999.8333 -1113.1083
1999.9167 -1518.1083
2000.0000 -1749.1083
2000.0833 -1743.1083
2000.1667 -1560.1083
2000.2500 -345.1083
2000.3333 817.8917
2000.4167 1829.8917
2000.5000 1984.8917
2000.5833 1996.8917
2000.6667 1419.8917
2000.7500 128.8917
2000.8333 -1251.1083
2000.9167 -1787.1083
2001.0000 -1626.1083
2001.0833 -2021.1083
2001.1667 -1873.1083
2001.2500 -505.1083
2001.3333 800.8917
2001.4167 1596.8917
2001.5000 2535.8917
2001.5833 2058.8917
2001.6667 1125.8917
2001.7500 22.8917
2001.8333 -607.1083
2001.9167 -1476.1083
2002.0000 -1943.1083
2002.0833 -2332.1083
2002.1667 -1232.1083
2002.2500 -649.1083
2002.3333 508.8917
2002.4167 1859.8917
2002.5000 2240.8917
2002.5833 2356.8917
2002.6667 1289.8917
2002.7500 401.8917
2002.8333 -896.1083
2002.9167 -1651.1083
2003.0000 -1536.1083
2003.0833 -1342.1083
2003.1667 -608.1083
2003.2500 -303.1083
2003.3333 857.8917
2003.4167 1718.8917
2003.5000 2250.8917
2003.5833 2157.8917
2003.6667 1703.8917
2003.7500 256.8917
2003.8333 -1090.1083
2003.9167 -1213.1083
2004.0000 -1859.1083
2004.0833 -2399.1083
2004.1667 -1699.1083
2004.2500 -867.1083
2004.3333 486.8917
2004.4167 1381.8917
2004.5000 1853.8917
2004.5833 2069.8917
2004.6667 1490.8917
2004.7500 -216.1083
2004.8333 -726.1083
2004.9167 -1795.1083
2005.0000 -1428.1083
2005.0833 -1628.1083
2005.1667 -1140.1083
2005.2500 -229.1083
2005.3333 812.8917
2005.4167 1658.8917
2005.5000 2092.8917
2005.5833 2059.8917
2005.6667 1708.8917
2005.7500 534.8917
2005.8333 -634.1083
2005.9167 -1128.1083
2006.0000 -1621.1083
2006.0833 -1321.1083
2006.1667 -1477.1083
2006.2500 -1457.1083
2006.3333 769.8917
2006.4167 1902.8917
2006.5000 2179.8917
2006.5833 1989.8917
2006.6667 1594.8917
2006.7500 129.8917
2006.8333 -926.1083
2006.9167 -980.1083
2007.0000 -1189.1083
2007.0833 -2034.1083
2007.1667 -1065.1083
2007.2500 193.8917
2007.3333 1175.8917
2007.4167 1793.8917
2007.5000 2215.8917
2007.5833 2311.8917
2007.6667 1712.8917
2007.7500 500.8917
2007.8333 -930.1083
2007.9167 -1460.1083
2008.0000 -1453.1083
2008.0833 -1631.1083
2008.1667 -931.1083
2008.2500 -844.1083
2008.3333 965.8917
2008.4167 1681.8917
2008.5000 1998.8917
2008.5833 2507.8917
2008.6667 1503.8917
2008.7500 568.8917
2008.8333 -955.1083
2008.9167 -1728.1083
2009.0000 -1120.1083
2009.0833 -2202.1083
2009.1667 -1454.1083
2009.2500 -53.1083
2009.3333 617.8917
2009.4167 1847.8917
2009.5000 1960.8917
2009.5833 2164.8917
2009.6667 1518.8917
2009.7500 406.8917
2009.8333 -979.1083
2009.9167 -1674.1083
2010.0000 -1459.1083
2010.0833 -1945.1083
2010.1667 -1425.1083
2010.2500 -199.1083
2010.3333 924.8917
2010.4167 1852.8917
2010.5000 2619.8917
2010.5833 2347.8917
2010.6667 1597.8917
2010.7500 211.8917
2010.8333 -415.1083
2010.9167 -1572.1083
2011.0000 -1346.1083
2011.0833 -1773.1083
2011.1667 -587.1083
2011.2500 213.8917
2011.3333 810.8917
2011.4167 1590.8917
2011.5000 2422.8917
2011.5833 2289.8917
2011.6667 1467.8917
2011.7500 478.8917
2011.8333 -760.1083
2011.9167 -1205.1083
2012.0000 -1584.1083
2012.0833 -1486.1083
2012.1667 -1821.1083
2012.2500 -711.1083
2012.3333 1055.8917
2012.4167 1961.8917
2012.5000 2523.8917
2012.5833 2297.8917
2012.6667 1672.8917
2012.7500 228.8917
2012.8333 -656.1083
2012.9167 -1505.1083
2013.0000 -2069.1083
2013.0833 -2581.1083
2013.1667 -1724.1083
2013.2500 -259.1083
2013.3333 1084.8917
2013.4167 1729.8917
2013.5000 1996.8917
2013.5833 2116.8917
2013.6667 1539.8917
2013.7500 542.8917
2013.8333 -526.1083
2013.9167 -877.1083
2014.0000 -2100.1083
2014.0833 -2168.1083
2014.1667 -578.1083
2014.2500 418.8917
2014.3333 919.8917
2014.4167 1832.8917
2014.5000 2238.8917
2014.5833 2378.8917
2014.6667 1735.8917
2014.7500 593.8917
2014.8333 -1043.1083
2014.9167 -1605.1083
2015.0000 -1439.1083
2015.0833 -1196.1083
